2147-2157 CustomWeightedEdge{sourceUserId=2147, targeUserId=2157, type=AA, peso=315.0}
2142-2138 CustomWeightedEdge{sourceUserId=2142, targeUserId=2138, type=AA, peso=66.0}
2216-1983 CustomWeightedEdge{sourceUserId=2216, targeUserId=1983, type=AP, peso=27.0}
2237-2227 CustomWeightedEdge{sourceUserId=2237, targeUserId=2227, type=AA, peso=41.0}
1931-2143 CustomWeightedEdge{sourceUserId=1931, targeUserId=2143, type=PA, peso=128.0}
1931-2142 CustomWeightedEdge{sourceUserId=1931, targeUserId=2142, type=PA, peso=140.0}
2158-1981 CustomWeightedEdge{sourceUserId=2158, targeUserId=1981, type=AP, peso=251.0}
2150-2179 CustomWeightedEdge{sourceUserId=2150, targeUserId=2179, type=AA, peso=56.0}
2237-2226 CustomWeightedEdge{sourceUserId=2237, targeUserId=2226, type=AA, peso=14.0}
1931-2144 CustomWeightedEdge{sourceUserId=1931, targeUserId=2144, type=PA, peso=40.0}
2227-2248 CustomWeightedEdge{sourceUserId=2227, targeUserId=2248, type=AA, peso=137.0}
2160-2153 CustomWeightedEdge{sourceUserId=2160, targeUserId=2153, type=AA, peso=46.0}
2197-2218 CustomWeightedEdge{sourceUserId=2197, targeUserId=2218, type=AA, peso=25.0}
2142-2131 CustomWeightedEdge{sourceUserId=2142, targeUserId=2131, type=AA, peso=36.0}
2160-2154 CustomWeightedEdge{sourceUserId=2160, targeUserId=2154, type=AA, peso=36.0}
2134-2209 CustomWeightedEdge{sourceUserId=2134, targeUserId=2209, type=AA, peso=41.0}
2160-2156 CustomWeightedEdge{sourceUserId=2160, targeUserId=2156, type=AA, peso=74.0}
2167-2171 CustomWeightedEdge{sourceUserId=2167, targeUserId=2171, type=AA, peso=20.0}
2180-2178 CustomWeightedEdge{sourceUserId=2180, targeUserId=2178, type=AA, peso=58.0}
2219-2201 CustomWeightedEdge{sourceUserId=2219, targeUserId=2201, type=AA, peso=77.0}
2167-2174 CustomWeightedEdge{sourceUserId=2167, targeUserId=2174, type=AA, peso=32.0}
2227-2242 CustomWeightedEdge{sourceUserId=2227, targeUserId=2242, type=AA, peso=390.0}
2162-2149 CustomWeightedEdge{sourceUserId=2162, targeUserId=2149, type=AA, peso=899.0}
2172-2130 CustomWeightedEdge{sourceUserId=2172, targeUserId=2130, type=AA, peso=23.0}
2162-2148 CustomWeightedEdge{sourceUserId=2162, targeUserId=2148, type=AA, peso=47.0}
2267-2209 CustomWeightedEdge{sourceUserId=2267, targeUserId=2209, type=AA, peso=35.0}
2143-1940 CustomWeightedEdge{sourceUserId=2143, targeUserId=1940, type=AP, peso=129.0}
2196-1982 CustomWeightedEdge{sourceUserId=2196, targeUserId=1982, type=AP, peso=254.0}
2151-1981 CustomWeightedEdge{sourceUserId=2151, targeUserId=1981, type=AP, peso=1043.0}
2157-2158 CustomWeightedEdge{sourceUserId=2157, targeUserId=2158, type=AA, peso=73.0}
2190-2156 CustomWeightedEdge{sourceUserId=2190, targeUserId=2156, type=AA, peso=70.0}
2237-2252 CustomWeightedEdge{sourceUserId=2237, targeUserId=2252, type=AA, peso=45.0}
2214-2209 CustomWeightedEdge{sourceUserId=2214, targeUserId=2209, type=AA, peso=98.0}
2147-2180 CustomWeightedEdge{sourceUserId=2147, targeUserId=2180, type=AA, peso=132.0}
2196-1983 CustomWeightedEdge{sourceUserId=2196, targeUserId=1983, type=AP, peso=76.0}
2214-2207 CustomWeightedEdge{sourceUserId=2214, targeUserId=2207, type=AA, peso=29.0}
2188-1940 CustomWeightedEdge{sourceUserId=2188, targeUserId=1940, type=AP, peso=65.0}
2157-2151 CustomWeightedEdge{sourceUserId=2157, targeUserId=2151, type=AA, peso=42.0}
2237-2254 CustomWeightedEdge{sourceUserId=2237, targeUserId=2254, type=AA, peso=31.0}
2226-1984 CustomWeightedEdge{sourceUserId=2226, targeUserId=1984, type=AP, peso=124.0}
2147-2188 CustomWeightedEdge{sourceUserId=2147, targeUserId=2188, type=AA, peso=80.0}
2190-2158 CustomWeightedEdge{sourceUserId=2190, targeUserId=2158, type=AA, peso=55.0}
1940-1981 CustomWeightedEdge{sourceUserId=1940, targeUserId=1981, type=PP, peso=371.0}
2142-2144 CustomWeightedEdge{sourceUserId=2142, targeUserId=2144, type=AA, peso=16.0}
2150-2180 CustomWeightedEdge{sourceUserId=2150, targeUserId=2180, type=AA, peso=20.0}
2260-2242 CustomWeightedEdge{sourceUserId=2260, targeUserId=2242, type=AA, peso=271.0}
1940-1980 CustomWeightedEdge{sourceUserId=1940, targeUserId=1980, type=PP, peso=266.0}
2142-2141 CustomWeightedEdge{sourceUserId=2142, targeUserId=2141, type=AA, peso=26.0}
2167-2160 CustomWeightedEdge{sourceUserId=2167, targeUserId=2160, type=AA, peso=8.0}
2167-2165 CustomWeightedEdge{sourceUserId=2167, targeUserId=2165, type=AA, peso=23.0}
1993-1981 CustomWeightedEdge{sourceUserId=1993, targeUserId=1981, type=PP, peso=43.0}
2167-2162 CustomWeightedEdge{sourceUserId=2167, targeUserId=2162, type=AA, peso=24.0}
2228-1951 CustomWeightedEdge{sourceUserId=2228, targeUserId=1951, type=AP, peso=320.0}
2181-1940 CustomWeightedEdge{sourceUserId=2181, targeUserId=1940, type=AP, peso=182.0}
2209-2223 CustomWeightedEdge{sourceUserId=2209, targeUserId=2223, type=AA, peso=87.0}
2265-2263 CustomWeightedEdge{sourceUserId=2265, targeUserId=2263, type=AA, peso=110.0}
2161-1981 CustomWeightedEdge{sourceUserId=2161, targeUserId=1981, type=AP, peso=223.0}
2236-1984 CustomWeightedEdge{sourceUserId=2236, targeUserId=1984, type=AP, peso=326.0}
2157-2169 CustomWeightedEdge{sourceUserId=2157, targeUserId=2169, type=AA, peso=29.0}
2267-2216 CustomWeightedEdge{sourceUserId=2267, targeUserId=2216, type=AA, peso=49.0}
2267-2218 CustomWeightedEdge{sourceUserId=2267, targeUserId=2218, type=AA, peso=26.0}
2211-1983 CustomWeightedEdge{sourceUserId=2211, targeUserId=1983, type=AP, peso=8.0}
2157-2161 CustomWeightedEdge{sourceUserId=2157, targeUserId=2161, type=AA, peso=63.0}
2153-1940 CustomWeightedEdge{sourceUserId=2153, targeUserId=1940, type=AP, peso=245.0}
2266-1951 CustomWeightedEdge{sourceUserId=2266, targeUserId=1951, type=AP, peso=73.0}
1984-2265 CustomWeightedEdge{sourceUserId=1984, targeUserId=2265, type=PA, peso=47.0}
2160-2172 CustomWeightedEdge{sourceUserId=2160, targeUserId=2172, type=AA, peso=28.0}
2250-2252 CustomWeightedEdge{sourceUserId=2250, targeUserId=2252, type=AA, peso=47.0}
2260-2237 CustomWeightedEdge{sourceUserId=2260, targeUserId=2237, type=AA, peso=118.0}
2160-2178 CustomWeightedEdge{sourceUserId=2160, targeUserId=2178, type=AA, peso=54.0}
2203-1940 CustomWeightedEdge{sourceUserId=2203, targeUserId=1940, type=AP, peso=743.0}
2200-2197 CustomWeightedEdge{sourceUserId=2200, targeUserId=2197, type=AA, peso=117.0}
2231-1951 CustomWeightedEdge{sourceUserId=2231, targeUserId=1951, type=AP, peso=402.0}
2227-2263 CustomWeightedEdge{sourceUserId=2227, targeUserId=2263, type=AA, peso=191.0}
2186-1981 CustomWeightedEdge{sourceUserId=2186, targeUserId=1981, type=AP, peso=133.0}
1951-2227 CustomWeightedEdge{sourceUserId=1951, targeUserId=2227, type=PA, peso=13.0}
2228-1940 CustomWeightedEdge{sourceUserId=2228, targeUserId=1940, type=AP, peso=166.0}
2167-2151 CustomWeightedEdge{sourceUserId=2167, targeUserId=2151, type=AA, peso=21.0}
2170-2165 CustomWeightedEdge{sourceUserId=2170, targeUserId=2165, type=AA, peso=8.0}
2178-1940 CustomWeightedEdge{sourceUserId=2178, targeUserId=1940, type=AP, peso=311.0}
2154-2153 CustomWeightedEdge{sourceUserId=2154, targeUserId=2153, type=AA, peso=33.0}
2185-1981 CustomWeightedEdge{sourceUserId=2185, targeUserId=1981, type=AP, peso=698.0}
2168-1981 CustomWeightedEdge{sourceUserId=2168, targeUserId=1981, type=AP, peso=374.0}
2215-1940 CustomWeightedEdge{sourceUserId=2215, targeUserId=1940, type=AP, peso=759.0}
2140-1980 CustomWeightedEdge{sourceUserId=2140, targeUserId=1980, type=AP, peso=208.0}
1981-2191 CustomWeightedEdge{sourceUserId=1981, targeUserId=2191, type=PA, peso=20.0}
1984-2134 CustomWeightedEdge{sourceUserId=1984, targeUserId=2134, type=PA, peso=43.0}
2248-1951 CustomWeightedEdge{sourceUserId=2248, targeUserId=1951, type=AP, peso=901.0}
1982-1940 CustomWeightedEdge{sourceUserId=1982, targeUserId=1940, type=PP, peso=49.0}
2258-2228 CustomWeightedEdge{sourceUserId=2258, targeUserId=2228, type=AA, peso=65.0}
1993-2179 CustomWeightedEdge{sourceUserId=1993, targeUserId=2179, type=PA, peso=157.0}
2166-2130 CustomWeightedEdge{sourceUserId=2166, targeUserId=2130, type=AA, peso=44.0}
2263-2248 CustomWeightedEdge{sourceUserId=2263, targeUserId=2248, type=AA, peso=144.0}
1993-2171 CustomWeightedEdge{sourceUserId=1993, targeUserId=2171, type=PA, peso=111.0}
1951-2233 CustomWeightedEdge{sourceUserId=1951, targeUserId=2233, type=PA, peso=150.0}
1993-2172 CustomWeightedEdge{sourceUserId=1993, targeUserId=2172, type=PA, peso=28.0}
1984-2242 CustomWeightedEdge{sourceUserId=1984, targeUserId=2242, type=PA, peso=124.0}
2234-2260 CustomWeightedEdge{sourceUserId=2234, targeUserId=2260, type=AA, peso=41.0}
2143-1931 CustomWeightedEdge{sourceUserId=2143, targeUserId=1931, type=AP, peso=413.0}
2163-2190 CustomWeightedEdge{sourceUserId=2163, targeUserId=2190, type=AA, peso=45.0}
2147-1940 CustomWeightedEdge{sourceUserId=2147, targeUserId=1940, type=AP, peso=549.0}
2234-2265 CustomWeightedEdge{sourceUserId=2234, targeUserId=2265, type=AA, peso=59.0}
2232-1951 CustomWeightedEdge{sourceUserId=2232, targeUserId=1951, type=AP, peso=1894.0}
2263-2252 CustomWeightedEdge{sourceUserId=2263, targeUserId=2252, type=AA, peso=64.0}
2253-1985 CustomWeightedEdge{sourceUserId=2253, targeUserId=1985, type=AP, peso=76.0}
2248-1940 CustomWeightedEdge{sourceUserId=2248, targeUserId=1940, type=AP, peso=79.0}
2146-2180 CustomWeightedEdge{sourceUserId=2146, targeUserId=2180, type=AA, peso=22.0}
2263-2258 CustomWeightedEdge{sourceUserId=2263, targeUserId=2258, type=AA, peso=67.0}
2171-2161 CustomWeightedEdge{sourceUserId=2171, targeUserId=2161, type=AA, peso=46.0}
2152-1981 CustomWeightedEdge{sourceUserId=2152, targeUserId=1981, type=AP, peso=410.0}
1951-2248 CustomWeightedEdge{sourceUserId=1951, targeUserId=2248, type=PA, peso=164.0}
2265-1951 CustomWeightedEdge{sourceUserId=2265, targeUserId=1951, type=AP, peso=870.0}
2160-1940 CustomWeightedEdge{sourceUserId=2160, targeUserId=1940, type=AP, peso=142.0}
1993-2180 CustomWeightedEdge{sourceUserId=1993, targeUserId=2180, type=PA, peso=25.0}
1993-2181 CustomWeightedEdge{sourceUserId=1993, targeUserId=2181, type=PA, peso=32.0}
2149-2149 CustomWeightedEdge{sourceUserId=2149, targeUserId=2149, type=AA, peso=296.0}
2154-2149 CustomWeightedEdge{sourceUserId=2154, targeUserId=2149, type=AA, peso=38.0}
2154-2148 CustomWeightedEdge{sourceUserId=2154, targeUserId=2148, type=AA, peso=36.0}
2154-2146 CustomWeightedEdge{sourceUserId=2154, targeUserId=2146, type=AA, peso=23.0}
2229-2254 CustomWeightedEdge{sourceUserId=2229, targeUserId=2254, type=AA, peso=138.0}
1984-2231 CustomWeightedEdge{sourceUserId=1984, targeUserId=2231, type=PA, peso=220.0}
2212-1983 CustomWeightedEdge{sourceUserId=2212, targeUserId=1983, type=AP, peso=154.0}
2158-2162 CustomWeightedEdge{sourceUserId=2158, targeUserId=2162, type=AA, peso=60.0}
1981-2178 CustomWeightedEdge{sourceUserId=1981, targeUserId=2178, type=PA, peso=115.0}
1981-2179 CustomWeightedEdge{sourceUserId=1981, targeUserId=2179, type=PA, peso=3.0}
2158-2160 CustomWeightedEdge{sourceUserId=2158, targeUserId=2160, type=AA, peso=72.0}
2171-2179 CustomWeightedEdge{sourceUserId=2171, targeUserId=2179, type=AA, peso=56.0}
1984-2239 CustomWeightedEdge{sourceUserId=1984, targeUserId=2239, type=PA, peso=94.0}
1984-2236 CustomWeightedEdge{sourceUserId=1984, targeUserId=2236, type=PA, peso=351.0}
1984-2237 CustomWeightedEdge{sourceUserId=1984, targeUserId=2237, type=PA, peso=221.0}
2158-2165 CustomWeightedEdge{sourceUserId=2158, targeUserId=2165, type=AA, peso=110.0}
1984-2234 CustomWeightedEdge{sourceUserId=1984, targeUserId=2234, type=PA, peso=131.0}
2263-2263 CustomWeightedEdge{sourceUserId=2263, targeUserId=2263, type=AA, peso=580.0}
1984-2235 CustomWeightedEdge{sourceUserId=1984, targeUserId=2235, type=PA, peso=35.0}
1981-2172 CustomWeightedEdge{sourceUserId=1981, targeUserId=2172, type=PA, peso=9.0}
1984-2232 CustomWeightedEdge{sourceUserId=1984, targeUserId=2232, type=PA, peso=288.0}
2258-2247 CustomWeightedEdge{sourceUserId=2258, targeUserId=2247, type=AA, peso=193.0}
2263-2265 CustomWeightedEdge{sourceUserId=2263, targeUserId=2265, type=AA, peso=32.0}
1984-2233 CustomWeightedEdge{sourceUserId=1984, targeUserId=2233, type=PA, peso=177.0}
1951-2253 CustomWeightedEdge{sourceUserId=1951, targeUserId=2253, type=PA, peso=17.0}
1951-2252 CustomWeightedEdge{sourceUserId=1951, targeUserId=2252, type=PA, peso=12.0}
2181-1981 CustomWeightedEdge{sourceUserId=2181, targeUserId=1981, type=AP, peso=791.0}
2227-1940 CustomWeightedEdge{sourceUserId=2227, targeUserId=1940, type=AP, peso=190.0}
2219-1983 CustomWeightedEdge{sourceUserId=2219, targeUserId=1983, type=AP, peso=87.0}
2149-2153 CustomWeightedEdge{sourceUserId=2149, targeUserId=2153, type=AA, peso=288.0}
2265-1940 CustomWeightedEdge{sourceUserId=2265, targeUserId=1940, type=AP, peso=203.0}
2220-1940 CustomWeightedEdge{sourceUserId=2220, targeUserId=1940, type=AP, peso=115.0}
2196-2194 CustomWeightedEdge{sourceUserId=2196, targeUserId=2194, type=AA, peso=202.0}
1940-2197 CustomWeightedEdge{sourceUserId=1940, targeUserId=2197, type=PA, peso=15.0}
2196-2196 CustomWeightedEdge{sourceUserId=2196, targeUserId=2196, type=AA, peso=112.0}
1951-2254 CustomWeightedEdge{sourceUserId=1951, targeUserId=2254, type=PA, peso=73.0}
2178-2149 CustomWeightedEdge{sourceUserId=2178, targeUserId=2149, type=AA, peso=99.0}
2164-1940 CustomWeightedEdge{sourceUserId=2164, targeUserId=1940, type=AP, peso=287.0}
1981-2188 CustomWeightedEdge{sourceUserId=1981, targeUserId=2188, type=PA, peso=68.0}
2236-1940 CustomWeightedEdge{sourceUserId=2236, targeUserId=1940, type=AP, peso=49.0}
1984-2227 CustomWeightedEdge{sourceUserId=1984, targeUserId=2227, type=PA, peso=643.0}
1976-2141 CustomWeightedEdge{sourceUserId=1976, targeUserId=2141, type=PA, peso=91.0}
1984-2228 CustomWeightedEdge{sourceUserId=1984, targeUserId=2228, type=PA, peso=285.0}
2211-1940 CustomWeightedEdge{sourceUserId=2211, targeUserId=1940, type=AP, peso=227.0}
2258-2232 CustomWeightedEdge{sourceUserId=2258, targeUserId=2232, type=AA, peso=128.0}
1984-2226 CustomWeightedEdge{sourceUserId=1984, targeUserId=2226, type=PA, peso=236.0}
1981-2181 CustomWeightedEdge{sourceUserId=1981, targeUserId=2181, type=PA, peso=40.0}
2242-2242 CustomWeightedEdge{sourceUserId=2242, targeUserId=2242, type=AA, peso=72.0}
2158-2179 CustomWeightedEdge{sourceUserId=2158, targeUserId=2179, type=AA, peso=323.0}
2166-2146 CustomWeightedEdge{sourceUserId=2166, targeUserId=2146, type=AA, peso=40.0}
2167-2190 CustomWeightedEdge{sourceUserId=2167, targeUserId=2190, type=AA, peso=17.0}
2214-2197 CustomWeightedEdge{sourceUserId=2214, targeUserId=2197, type=AA, peso=48.0}
2214-2196 CustomWeightedEdge{sourceUserId=2214, targeUserId=2196, type=AA, peso=86.0}
2200-1982 CustomWeightedEdge{sourceUserId=2200, targeUserId=1982, type=AP, peso=64.0}
2214-2194 CustomWeightedEdge{sourceUserId=2214, targeUserId=2194, type=AA, peso=46.0}
2197-1982 CustomWeightedEdge{sourceUserId=2197, targeUserId=1982, type=AP, peso=607.0}
2150-2151 CustomWeightedEdge{sourceUserId=2150, targeUserId=2151, type=AA, peso=134.0}
2181-1993 CustomWeightedEdge{sourceUserId=2181, targeUserId=1993, type=AP, peso=118.0}
2197-1983 CustomWeightedEdge{sourceUserId=2197, targeUserId=1983, type=AP, peso=45.0}
2156-1981 CustomWeightedEdge{sourceUserId=2156, targeUserId=1981, type=AP, peso=1182.0}
1984-2229 CustomWeightedEdge{sourceUserId=1984, targeUserId=2229, type=PA, peso=159.0}
2146-2160 CustomWeightedEdge{sourceUserId=2146, targeUserId=2160, type=AA, peso=41.0}
2203-1982 CustomWeightedEdge{sourceUserId=2203, targeUserId=1982, type=AP, peso=107.0}
1980-2130 CustomWeightedEdge{sourceUserId=1980, targeUserId=2130, type=PA, peso=59.0}
2149-2169 CustomWeightedEdge{sourceUserId=2149, targeUserId=2169, type=AA, peso=305.0}
2228-1984 CustomWeightedEdge{sourceUserId=2228, targeUserId=1984, type=AP, peso=151.0}
2146-2169 CustomWeightedEdge{sourceUserId=2146, targeUserId=2169, type=AA, peso=70.0}
2239-1951 CustomWeightedEdge{sourceUserId=2239, targeUserId=1951, type=AP, peso=226.0}
1981-2153 CustomWeightedEdge{sourceUserId=1981, targeUserId=2153, type=PA, peso=69.0}
1983-2209 CustomWeightedEdge{sourceUserId=1983, targeUserId=2209, type=PA, peso=107.0}
2254-2237 CustomWeightedEdge{sourceUserId=2254, targeUserId=2237, type=AA, peso=4.0}
2193-1982 CustomWeightedEdge{sourceUserId=2193, targeUserId=1982, type=AP, peso=192.0}
2258-2263 CustomWeightedEdge{sourceUserId=2258, targeUserId=2263, type=AA, peso=22.0}
2207-1940 CustomWeightedEdge{sourceUserId=2207, targeUserId=1940, type=AP, peso=487.0}
1981-2157 CustomWeightedEdge{sourceUserId=1981, targeUserId=2157, type=PA, peso=3.0}
1981-2158 CustomWeightedEdge{sourceUserId=1981, targeUserId=2158, type=PA, peso=19.0}
2178-2162 CustomWeightedEdge{sourceUserId=2178, targeUserId=2162, type=AA, peso=91.0}
2215-1983 CustomWeightedEdge{sourceUserId=2215, targeUserId=1983, type=AP, peso=281.0}
2216-2200 CustomWeightedEdge{sourceUserId=2216, targeUserId=2200, type=AA, peso=68.0}
2258-2266 CustomWeightedEdge{sourceUserId=2258, targeUserId=2266, type=AA, peso=182.0}
2232-1985 CustomWeightedEdge{sourceUserId=2232, targeUserId=1985, type=AP, peso=388.0}
2216-2202 CustomWeightedEdge{sourceUserId=2216, targeUserId=2202, type=AA, peso=92.0}
2232-1984 CustomWeightedEdge{sourceUserId=2232, targeUserId=1984, type=AP, peso=109.0}
1981-2151 CustomWeightedEdge{sourceUserId=1981, targeUserId=2151, type=PA, peso=258.0}
2134-2178 CustomWeightedEdge{sourceUserId=2134, targeUserId=2178, type=AA, peso=9.0}
2163-2166 CustomWeightedEdge{sourceUserId=2163, targeUserId=2166, type=AA, peso=92.0}
2163-2167 CustomWeightedEdge{sourceUserId=2163, targeUserId=2167, type=AA, peso=80.0}
1982-1983 CustomWeightedEdge{sourceUserId=1982, targeUserId=1983, type=PP, peso=164.0}
2224-1940 CustomWeightedEdge{sourceUserId=2224, targeUserId=1940, type=AP, peso=249.0}
2163-2168 CustomWeightedEdge{sourceUserId=2163, targeUserId=2168, type=AA, peso=74.0}
2163-2169 CustomWeightedEdge{sourceUserId=2163, targeUserId=2169, type=AA, peso=68.0}
2171-2190 CustomWeightedEdge{sourceUserId=2171, targeUserId=2190, type=AA, peso=54.0}
2243-2254 CustomWeightedEdge{sourceUserId=2243, targeUserId=2254, type=AA, peso=180.0}
1983-2201 CustomWeightedEdge{sourceUserId=1983, targeUserId=2201, type=PA, peso=221.0}
2149-2179 CustomWeightedEdge{sourceUserId=2149, targeUserId=2179, type=AA, peso=458.0}
2217-2207 CustomWeightedEdge{sourceUserId=2217, targeUserId=2207, type=AA, peso=5.0}
2254-2231 CustomWeightedEdge{sourceUserId=2254, targeUserId=2231, type=AA, peso=55.0}
2130-2144 CustomWeightedEdge{sourceUserId=2130, targeUserId=2144, type=AA, peso=155.0}
1980-2144 CustomWeightedEdge{sourceUserId=1980, targeUserId=2144, type=PA, peso=168.0}
2178-2179 CustomWeightedEdge{sourceUserId=2178, targeUserId=2179, type=AA, peso=124.0}
1981-2165 CustomWeightedEdge{sourceUserId=1981, targeUserId=2165, type=PA, peso=83.0}
2254-2248 CustomWeightedEdge{sourceUserId=2254, targeUserId=2248, type=AA, peso=219.0}
1981-2166 CustomWeightedEdge{sourceUserId=1981, targeUserId=2166, type=PA, peso=64.0}
1981-2168 CustomWeightedEdge{sourceUserId=1981, targeUserId=2168, type=PA, peso=48.0}
2144-1980 CustomWeightedEdge{sourceUserId=2144, targeUserId=1980, type=AP, peso=459.0}
2134-2164 CustomWeightedEdge{sourceUserId=2134, targeUserId=2164, type=AA, peso=30.0}
2253-1940 CustomWeightedEdge{sourceUserId=2253, targeUserId=1940, type=AP, peso=168.0}
2134-2168 CustomWeightedEdge{sourceUserId=2134, targeUserId=2168, type=AA, peso=57.0}
2163-2151 CustomWeightedEdge{sourceUserId=2163, targeUserId=2151, type=AA, peso=88.0}
2140-1931 CustomWeightedEdge{sourceUserId=2140, targeUserId=1931, type=AP, peso=42.0}
2242-2265 CustomWeightedEdge{sourceUserId=2242, targeUserId=2265, type=AA, peso=42.0}
2163-2154 CustomWeightedEdge{sourceUserId=2163, targeUserId=2154, type=AA, peso=73.0}
1981-2162 CustomWeightedEdge{sourceUserId=1981, targeUserId=2162, type=PA, peso=15.0}
2248-1984 CustomWeightedEdge{sourceUserId=2248, targeUserId=1984, type=AP, peso=135.0}
2234-2228 CustomWeightedEdge{sourceUserId=2234, targeUserId=2228, type=AA, peso=105.0}
2234-2227 CustomWeightedEdge{sourceUserId=2234, targeUserId=2227, type=AA, peso=50.0}
2248-1985 CustomWeightedEdge{sourceUserId=2248, targeUserId=1985, type=AP, peso=294.0}
2218-2192 CustomWeightedEdge{sourceUserId=2218, targeUserId=2192, type=AA, peso=146.0}
2149-2186 CustomWeightedEdge{sourceUserId=2149, targeUserId=2186, type=AA, peso=158.0}
2183-2179 CustomWeightedEdge{sourceUserId=2183, targeUserId=2179, type=AA, peso=148.0}
2217-2212 CustomWeightedEdge{sourceUserId=2217, targeUserId=2212, type=AA, peso=20.0}
2154-2178 CustomWeightedEdge{sourceUserId=2154, targeUserId=2178, type=AA, peso=73.0}
2183-2163 CustomWeightedEdge{sourceUserId=2183, targeUserId=2163, type=AA, peso=57.0}
2201-2219 CustomWeightedEdge{sourceUserId=2201, targeUserId=2219, type=AA, peso=64.0}
2253-1951 CustomWeightedEdge{sourceUserId=2253, targeUserId=1951, type=AP, peso=833.0}
2216-2223 CustomWeightedEdge{sourceUserId=2216, targeUserId=2223, type=AA, peso=35.0}
2218-2196 CustomWeightedEdge{sourceUserId=2218, targeUserId=2196, type=AA, peso=56.0}
2178-2183 CustomWeightedEdge{sourceUserId=2178, targeUserId=2183, type=AA, peso=171.0}
2174-2159 CustomWeightedEdge{sourceUserId=2174, targeUserId=2159, type=AA, peso=39.0}
2163-2189 CustomWeightedEdge{sourceUserId=2163, targeUserId=2189, type=AA, peso=84.0}
2263-2227 CustomWeightedEdge{sourceUserId=2263, targeUserId=2227, type=AA, peso=432.0}
2173-1981 CustomWeightedEdge{sourceUserId=2173, targeUserId=1981, type=AP, peso=325.0}
2263-2226 CustomWeightedEdge{sourceUserId=2263, targeUserId=2226, type=AA, peso=182.0}
2263-2229 CustomWeightedEdge{sourceUserId=2263, targeUserId=2229, type=AA, peso=187.0}
2235-1940 CustomWeightedEdge{sourceUserId=2235, targeUserId=1940, type=AP, peso=85.0}
2146-2133 CustomWeightedEdge{sourceUserId=2146, targeUserId=2133, type=AA, peso=32.0}
1983-2220 CustomWeightedEdge{sourceUserId=1983, targeUserId=2220, type=PA, peso=106.0}
1983-2223 CustomWeightedEdge{sourceUserId=1983, targeUserId=2223, type=PA, peso=166.0}
2154-2179 CustomWeightedEdge{sourceUserId=2154, targeUserId=2179, type=AA, peso=484.0}
2201-2212 CustomWeightedEdge{sourceUserId=2201, targeUserId=2212, type=AA, peso=23.0}
1983-2218 CustomWeightedEdge{sourceUserId=1983, targeUserId=2218, type=PA, peso=21.0}
2154-2167 CustomWeightedEdge{sourceUserId=2154, targeUserId=2167, type=AA, peso=32.0}
1983-2217 CustomWeightedEdge{sourceUserId=1983, targeUserId=2217, type=PA, peso=176.0}
2130-2131 CustomWeightedEdge{sourceUserId=2130, targeUserId=2131, type=AA, peso=23.0}
2130-2130 CustomWeightedEdge{sourceUserId=2130, targeUserId=2130, type=AA, peso=78.0}
2254-2227 CustomWeightedEdge{sourceUserId=2254, targeUserId=2227, type=AA, peso=29.0}
1983-2219 CustomWeightedEdge{sourceUserId=1983, targeUserId=2219, type=PA, peso=77.0}
2164-1981 CustomWeightedEdge{sourceUserId=2164, targeUserId=1981, type=AP, peso=138.0}
2254-2229 CustomWeightedEdge{sourceUserId=2254, targeUserId=2229, type=AA, peso=27.0}
1981-2147 CustomWeightedEdge{sourceUserId=1981, targeUserId=2147, type=PA, peso=27.0}
2189-1981 CustomWeightedEdge{sourceUserId=2189, targeUserId=1981, type=AP, peso=69.0}
2201-2209 CustomWeightedEdge{sourceUserId=2201, targeUserId=2209, type=AA, peso=31.0}
2216-2212 CustomWeightedEdge{sourceUserId=2216, targeUserId=2212, type=AA, peso=47.0}
2234-2249 CustomWeightedEdge{sourceUserId=2234, targeUserId=2249, type=AA, peso=77.0}
2131-1931 CustomWeightedEdge{sourceUserId=2131, targeUserId=1931, type=AP, peso=38.0}
1981-2149 CustomWeightedEdge{sourceUserId=1981, targeUserId=2149, type=PA, peso=133.0}
2209-2197 CustomWeightedEdge{sourceUserId=2209, targeUserId=2197, type=AA, peso=166.0}
2188-2188 CustomWeightedEdge{sourceUserId=2188, targeUserId=2188, type=AA, peso=42.0}
2243-2265 CustomWeightedEdge{sourceUserId=2243, targeUserId=2265, type=AA, peso=176.0}
1983-2212 CustomWeightedEdge{sourceUserId=1983, targeUserId=2212, type=PA, peso=211.0}
2130-2138 CustomWeightedEdge{sourceUserId=2130, targeUserId=2138, type=AA, peso=41.0}
1983-2211 CustomWeightedEdge{sourceUserId=1983, targeUserId=2211, type=PA, peso=104.0}
2130-2136 CustomWeightedEdge{sourceUserId=2130, targeUserId=2136, type=AA, peso=62.0}
1983-2214 CustomWeightedEdge{sourceUserId=1983, targeUserId=2214, type=PA, peso=59.0}
2188-2183 CustomWeightedEdge{sourceUserId=2188, targeUserId=2183, type=AA, peso=28.0}
2243-2263 CustomWeightedEdge{sourceUserId=2243, targeUserId=2263, type=AA, peso=301.0}
1983-2216 CustomWeightedEdge{sourceUserId=1983, targeUserId=2216, type=PA, peso=117.0}
2130-2134 CustomWeightedEdge{sourceUserId=2130, targeUserId=2134, type=AA, peso=43.0}
2154-2169 CustomWeightedEdge{sourceUserId=2154, targeUserId=2169, type=AA, peso=63.0}
1983-2215 CustomWeightedEdge{sourceUserId=1983, targeUserId=2215, type=PA, peso=196.0}
